entry,entry_name,gene_names,nucleus,cytoplasm,mitochondrion,plasma_membrane,endoplasmic_reticulum,golgi_apparatus,vacuole,zones
P0CX14,YRF13_YEAST,YRF1-3 YGR296W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P0CX15,YRF17_YEAST,YRF1-7 YPL283C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P0CX22,YRF18_YEAST,YRF1-8 YOR396W O7535,0,1,0,0,0,0,0,cytoplasm
P0CX23,RL20A_YEAST,RPL20A RPL18A RPL18A2 YMR242C YM9408.04C,0,0,0,0,0,0,0,
P0CX24,RL20B_YEAST,RPL20B RPL18A1 RPL18B YOR312C O6116,0,0,0,0,0,0,0,
P0CX57,YA11A_YEAST,TY1A-A YARCTy1-1 GAG YAR010C P9659.6d,0,1,0,0,0,0,0,cytoplasm
P0CX58,YP12A_YEAST,TY1A-PR1 YPRCTy1-2 GAG YPR137C-A P9659.6d,0,1,0,0,0,0,0,cytoplasm
P0CX59,YO12A_YEAST,TY1A-OR YORWTy1-2 GAG YOR142W-A O3364,0,1,0,0,0,0,0,cytoplasm
P0CX60,YP13A_YEAST,TY1A-PR2 YPRWTy1-3 GAG YPR158W-A P9584.3,0,1,0,0,0,0,0,cytoplasm
P0CX61,YF21A_YEAST,TY2A-F YFLWTy2-1 GAG YFL002W-B F006,0,1,0,0,0,0,0,cytoplasm
P0CX62,YG22A_YEAST,TY2A-GR2 YGRWTy2-2 GAG YGR161W-A G7015,0,1,0,0,0,0,0,cytoplasm
P0CX65,YD14A_YEAST,TY1A-DR5 YDRWTy1-4 GAG YDR316W-A D9740.1a,0,1,0,0,0,0,0,cytoplasm
P0CX66,YE12A_YEAST,TY1A-ER2 YERCTy1-2 GAG YER159C-A YER160C-A,0,1,0,0,0,0,0,cytoplasm
P0CX67,YG13A_YEAST,TY1A-GR3 YGRCTy1-3 GAG YGR161C-C G7028,0,1,0,0,0,0,0,cytoplasm
P0CX68,YL11A_YEAST,TY1A-LR1 YLRCTy1-1 GAG YLR035C-B L1823,0,1,0,0,0,0,0,cytoplasm
P0CX69,YM14A_YEAST,TY1A-MR2 YMRCTy1-4 GAG YMR051C YM9796.04C,0,1,0,0,0,0,0,cytoplasm
P0CX70,YD15A_YEAST,TY1A-DR6 YDRWTy1-5 GAG YDR365W-A D9481.12,0,1,0,0,0,0,0,cytoplasm
P0CX71,YE11A_YEAST,TY1A-ER1 YERCTy1-1 GAG YER137C-A YER138C-A,0,1,0,0,0,0,0,cytoplasm
P0CX72,YL12A_YEAST,TY1A-LR2 YLRCTy1-2 GAG YLR157C-A L9632.7,0,1,0,0,0,0,0,cytoplasm
P0CX73,YP11A_YEAST,TY1A-PL YPLWTy1-1 GAG YPL257W-A P0725,0,1,0,0,0,0,0,cytoplasm
P0CX74,YJ11A_YEAST,TY1A-JR1 YJRWTy1-1 GAG YJR026W J1555,0,1,0,0,0,0,0,cytoplasm
P0CX75,YL13A_YEAST,TY1A-LR3 YLRWTy1-3 GAG YLR227W-A L8083.11,0,1,0,0,0,0,0,cytoplasm
P0CX76,YM12A_YEAST,TY1A-ML2 YMLWTy1-2 GAG YML040W YM8054.03,0,1,0,0,0,0,0,cytoplasm
P0CY07,HMAL1_YEAST,HMLALPHA1 YCL066W YCL66W,1,0,0,0,0,0,0,nucleus
P0CY09,HMAL2_YEAST,HMLALPHA2 YCL067C YCL67C,1,0,0,0,0,0,0,nucleus
P0CY11,HMRA1_YEAST,HMRA1 YCR097W YCR97W,1,0,0,0,0,0,0,nucleus
P10663,RT02_YEAST,MRP2 YPR166C P9325.7,0,0,1,0,0,0,0,mitochondrion
P11927,KAR1_YEAST,KAR1 YNL188W N1611,0,0,0,0,1,0,0,endoplasmic_reticulum
P13130,SS100_YEAST,SPS100 YHR139C,0,0,0,0,0,0,0,
P14127,RS17B_YEAST,RPS17B RP51B YDR447C,0,0,0,0,0,0,0,
P14905,CBP7_YEAST,CBS2 CBP7 YDR197W YD9346.08,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P16151,ERD1_YEAST,ERD1 YDR414C D9461.4,0,0,0,0,0,0,0,
P16523,MER1_YEAST,MER1 YNL210W N1330,1,0,0,0,0,0,0,nucleus
P16547,OM45_YEAST,OM45 YIL136W,0,0,1,0,0,0,0,mitochondrion
P16639,ATE1_YEAST,ATE1 YGL017W,0,1,0,0,0,0,0,cytoplasm
P17123,SPO12_YEAST,SPO12 YHR152W,1,0,0,0,0,0,0,nucleus
P18411,FUN14_YEAST,FUN14 YAL008W,0,0,1,0,0,0,0,mitochondrion
P18634,ART10_YEAST,ART10 YLR392C L8084.13,0,1,0,0,0,0,0,cytoplasm
P18962,DAP2_YEAST,DAP2 YHR028C,0,0,0,1,0,0,0,plasma_membrane
P19956,RM44_YEAST,MRPL44 YMR44 YMR225C YM9959.07C,0,0,1,0,0,0,0,mitochondrion
P20048,DOLK_YEAST,SEC59 YMR013C YM8270.17C,0,0,0,0,1,0,0,endoplasmic_reticulum
P21264,PUR6_YEAST,ADE2 YOR128C O3293 YOR3293C,0,1,0,0,0,0,0,cytoplasm
P21339,MSB1_YEAST,MSB1 YOR188W,0,1,1,1,0,0,0,"cytoplasm,mitochondrion,plasma_membrane"
P21623,DIT1_YEAST,DIT1 YDR403W D9509.21,0,0,0,0,0,0,0,
P21705,DAL82_YEAST,DAL82 DURM YNL314W N0360,1,0,0,0,0,0,0,nucleus
P22215,SLY41_YEAST,SLY41 YOR307C O5663,0,0,0,0,1,1,0,"endoplasmic_reticulum,golgi_apparatus"
P22434,PDE1_YEAST,PDE1 YGL248W NRB369,0,0,0,0,0,0,0,
P23250,RPI1_YEAST,RPI1 YIL119C,1,0,0,0,0,0,0,nucleus
P23796,RIT1_YEAST,RIT1 YMR283C YM8021.09C,0,1,0,0,0,0,0,cytoplasm
P23797,GPI12_YEAST,GPI12 YMR281W YM8021.07,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P24031,PPA3_YEAST,PHO3 YBR092C YBR0813,0,0,0,0,1,0,0,endoplasmic_reticulum
P24720,MNE1_YEAST,MNE1 MNE YOR350C O6353,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P25036,YSP3_YEAST,YSP3 YOR003W,0,0,0,0,1,0,0,endoplasmic_reticulum
P25335,ALLC_YEAST,DAL2 ALC1 YIR029W,0,0,0,0,0,0,0,
P25351,YCR3_YEAST,YCR023C YCR23C YCR241,0,0,0,0,0,0,0,
P25354,YCP7_YEAST,DFP3 YCR007C YCR045 YCR7C,0,0,0,0,0,0,1,vacuole
P25361,YCT3_YEAST,YCR043C YCR43C YCR725,0,0,0,0,0,1,0,golgi_apparatus
P25366,OCA4_YEAST,OCA4 YCR095C YCR131 YCR95C,0,1,0,0,0,0,0,cytoplasm
P25380,SPS22_YEAST,SPS22 YCL048W YCL48W,0,0,0,1,0,0,0,plasma_membrane
P25383,YC21A_YEAST,TY2A-C YCLWTy2-1 GAG YCL020W YCL20W,0,1,0,0,0,0,0,cytoplasm
P25568,ATG22_YEAST,ATG22 AUT4 YCL038C YCL38C,0,0,0,0,0,0,0,
P25579,LRE1_YEAST,LRE1 YCL051W YCL51W,0,0,0,0,0,0,0,
P25584,PEX34_YEAST,PEX34 YCL056C YCL433 YCL56C,0,1,0,0,0,0,0,cytoplasm
P25585,FYV5_YEAST,FYV5 YCL058C YCL58C,0,0,0,1,0,0,0,plasma_membrane
P25611,RDS1_YEAST,RDS1 YCR106W,1,0,0,0,0,0,0,nucleus
P25617,YCQ6_YEAST,YCR016W YCR16W,1,0,0,0,0,0,0,nucleus
P25619,HSP30_YEAST,HSP30 YCR021C YCR21C,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P25659,FUB1_YEAST,FUB1 YCR076C YCR76C,0,0,0,0,0,0,0,
P28003,FUN19_YEAST,FUN19 YAL034C,1,0,0,0,0,0,0,nucleus
P28625,YIM1_YEAST,YIM1 YMR152W YM8520.01 YM9375.22,0,1,1,0,1,0,0,"cytoplasm,mitochondrion,endoplasmic_reticulum"
P28778,RT06_YEAST,MRP17 YKL003C,0,0,1,0,0,0,0,mitochondrion
P28789,HEM3_YEAST,HEM3 YDL205C D1057,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P30777,GPI10_YEAST,GPI10 YGL142C,0,0,0,0,1,0,0,endoplasmic_reticulum
P32317,AFG1_YEAST,AFG1 AFG YEL052W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P32351,IMPX_YEAST,IMP2' IMP2 YIL154C,0,1,0,0,0,0,0,cytoplasm
P32375,ALN_YEAST,DAL1 YIR027C,0,1,0,0,0,0,0,cytoplasm
P32388,RM49_YEAST,MRP49 YKL167C YKL631,0,0,1,0,0,0,0,mitochondrion
P32435,MFAL2_YEAST,MF(ALPHA)2 MF-ALPHA-2 MFAL2 YGL089C,0,0,0,0,0,0,1,vacuole
P32448,ASF2_YEAST,ASF2 YDL197C D1219,1,0,0,0,0,0,0,nucleus
P32452,PHA2_YEAST,PHA2 YNL316C N0351,0,1,0,0,0,0,0,cytoplasm
P32493,AEP1_YEAST,AEP1 NCA1 YMR064W YM9916.03,0,0,1,0,0,0,0,mitochondrion
P32572,SPS18_YEAST,SPS18 SPX18 YNL204C N1354,0,0,0,0,0,0,0,
P32606,PT127_YEAST,PET127 YOR017W OR26.07,0,0,1,0,0,0,0,mitochondrion
P32616,YEF5_YEAST,YEL045C SYGP-ORF33,0,0,0,0,0,0,0,
P32634,PMD1_YEAST,PMD1 YER132C SYGP-ORF50,0,1,0,0,0,0,0,cytoplasm
P32645,ISC10_YEAST,ISC10 YER180C SYGP-ORF62,0,0,0,0,0,0,0,
P32770,DRI1_YEAST,NRP1 ARP ARP1 YDL167C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P32806,GYP6_YEAST,GYP6 YJL044C J1202,0,1,0,0,0,0,0,cytoplasm
P32857,PTM1_YEAST,PTM1 YKL039W YKL252,0,0,0,0,0,1,0,golgi_apparatus
P32858,AIM26_YEAST,AIM26 YKL037W YKL250,0,0,1,0,0,0,0,mitochondrion
P32903,PMP1_YEAST,PMP1 YCR024C-A YCR24C-A,0,0,0,1,0,0,0,plasma_membrane
P33199,YGB5_YEAST,YGL015C YGL026,0,0,0,0,0,0,0,
P33303,SFC1_YEAST,SFC1 ACR1 YJR095W J1921,0,0,1,0,0,0,0,mitochondrion
P33323,RE104_YEAST,REC104 YHR157W,0,0,0,0,0,0,0,
P33331,NTF2_YEAST,NTF2 YER009W,0,1,0,0,0,0,0,cytoplasm
P33335,SGE1_YEAST,SGE1 NOR1 YPR198W P9677.3,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P33757,SPO23_YEAST,SPO23 YBR250W YBR1702,0,0,0,0,0,0,0,
P34228,SEF1_YEAST,SEF1 YBL066C YBL0501 YBL0526,1,0,0,0,0,0,0,nucleus
P34231,YKS7_YEAST,YKL187C,0,1,1,1,0,0,0,"cytoplasm,mitochondrion,plasma_membrane"
P34234,LOT5_YEAST,LOT5 YKL183W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P34250,SEG2_YEAST,SEG2 YKL105C YKL459,0,0,0,1,0,0,0,plasma_membrane
P35195,ECM15_YEAST,ECM15 YBL001C YBL0105,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P35209,SPT21_YEAST,SPT21 YMR179W YM8010.09,1,0,0,0,0,0,0,nucleus
P35719,MRP8_YEAST,MRP8 YKL142W YKL3,0,1,0,0,0,0,0,cytoplasm
P35724,MNR2_YEAST,MNR2 YKL064W,0,0,0,0,0,0,0,
P35735,SFK1_YEAST,SFK1 YKL051W YKL303,0,0,0,1,0,0,0,plasma_membrane
P36026,UBP11_YEAST,UBP11 YKR098C,1,0,0,0,0,0,0,nucleus
P36032,MCH2_YEAST,MCH2 YKL221W,0,0,0,1,0,0,0,plasma_membrane
P36038,CBT1_YEAST,CBT1 SOC1 YKL208W,0,0,1,0,0,0,0,mitochondrion
P36054,RCN1_YEAST,RCN1 DSCR1L YKL159C YKL613,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P36078,HOT13_YEAST,HOT13 YKL084W,0,0,0,0,0,0,0,
P36083,YKH5_YEAST,YKL075C,0,1,0,0,0,0,0,cytoplasm
P36090,ANR2_YEAST,ANR2 YKL047W YKL260,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P36125,GMH1_YEAST,GMH1 MSG1 YKR030W,0,0,0,0,0,0,0,
P36137,UIP5_YEAST,UIP5 YKR044W,0,0,0,0,0,0,1,vacuole
P36141,FMP46_YEAST,FMP46 YKR049C,0,0,1,0,0,0,0,mitochondrion
P36150,SUMT_YEAST,MET1 MET20 YKR069W,1,0,0,0,0,0,0,nucleus
P36157,MSA2_YEAST,MSA2 YKR077W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P36158,YK58_YEAST,YKR078W,0,1,0,0,0,0,0,cytoplasm
P36172,VBA5_YEAST,VBA5 YKR105C,0,0,0,1,0,0,0,plasma_membrane
P36973,APT2_YEAST,APT2 YDR441C D9461.27,0,1,0,0,0,0,0,cytoplasm
P37267,CBP4_YEAST,CBP4 YGR174C G7122,0,0,1,0,0,0,0,mitochondrion
P38061,RL32_YEAST,RPL32 YBL092W YBL0838,0,1,0,0,0,0,0,cytoplasm
P38073,EDS1_YEAST,EDS1 YBR033W YBR0318,1,0,0,0,0,0,0,nucleus
P38079,YRO2_YEAST,YRO2 YBR054W YBR0507,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
P38081,YBQ6_YEAST,YBR056W YBR0510,0,1,0,0,0,0,0,cytoplasm
P38087,YMC2_YEAST,YMC2 YBR104W YBR0833,0,0,1,0,0,0,0,mitochondrion
P38089,PP2C4_YEAST,PTC4 GCT1 YBR125C YBR0921,0,1,0,0,0,0,0,cytoplasm
P38124,FLR1_YEAST,FLR1 YBR008C YBR0120,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P38141,THI2_YEAST,THI2 PHO6 YBR240C YBR1624,1,0,0,0,0,0,0,nucleus
P38142,YB91_YEAST,YBR241C YBR1625,0,0,0,0,0,0,0,
P38145,RISA_YEAST,RIB5 YBR256C YBR1724,0,0,0,0,0,0,0,
P38156,MAL31_YEAST,MAL31 MAL3T YBR298C YBR2116,0,0,0,0,0,0,0,
P38157,MAL33_YEAST,MAL33 MAL3R YBR297W YBR2115,1,0,0,0,0,0,0,nucleus
P38172,MRX3_YEAST,MRX3 YBL095W YBL0835,0,0,1,0,0,0,0,mitochondrion
P38176,AVT5_YEAST,AVT5 YBL089W YBL0703,0,0,0,0,0,0,0,
P38191,MOH1_YEAST,MOH1 YBL049W YBL0518,0,0,0,0,0,0,0,
P38197,PLPHP_YEAST,YBL036C YBL0413,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38216,CTPP1_YEAST,CPP1 YBR016W YBR0222,0,0,0,1,0,0,0,plasma_membrane
P38229,GIP1_YEAST,GIP1 YBR045C YBR0420,0,0,0,0,0,0,0,
P38232,REG2_YEAST,REG2 YBR050C YBR0504,0,0,0,0,0,0,0,
P38234,RFS1_YEAST,RFS1 YBR052C YBR0505,0,1,0,0,0,0,0,cytoplasm
P38281,APD1_YEAST,APD1 YBR151W YBR1201,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38305,AIM4_YEAST,AIM4 SOY1 YBR194W YBR1404,0,1,0,0,0,0,0,cytoplasm
P38312,ERV15_YEAST,ERV15 YBR210W YBR1457,0,0,0,0,1,0,0,endoplasmic_reticulum
P38325,OM14_YEAST,OM14 YBR230C YBR1527,0,0,1,0,0,0,0,mitochondrion
P38330,RMD9L_YEAST,YBR238C YBR1608,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P38335,MTC4_YEAST,MTC4 YBR255W YBR1723,0,1,0,0,0,0,0,cytoplasm
P38343,SLM6_YEAST,SLM6 YBR266C YBR1735,0,0,0,0,0,0,0,
P38358,VBA2_YEAST,VBA2 YBR293W YBR2109,0,0,0,0,1,0,0,endoplasmic_reticulum
P38374,YSY6_YEAST,YSY6 YBR162W-A YBR162BW,0,0,0,0,1,0,0,endoplasmic_reticulum
P38635,HIS9_YEAST,HIS2 YFR025C,0,1,0,0,0,0,0,cytoplasm
P38693,PPAC_YEAST,PHO12 YHR215W,0,0,0,0,0,0,1,vacuole
P38694,MSC7_YEAST,MSC7 YHR039C,0,0,0,0,1,0,0,endoplasmic_reticulum
P38702,LEU5_YEAST,LEU5 YHR002W,0,0,1,0,0,0,0,mitochondrion
P38707,SYNC_YEAST,DED81 YHR019C,0,1,0,0,0,0,0,cytoplasm
P38708,YHI0_YEAST,YHR020W,0,1,0,0,0,0,0,cytoplasm
P38714,SYRM_YEAST,MSR1 YHR091C,0,0,1,0,0,0,0,mitochondrion
P38734,MUP3_YEAST,MUP3 YHL036W,0,0,0,0,0,0,1,vacuole
P38738,OCA5_YEAST,OCA5 YHL029C,0,1,0,0,0,0,0,cytoplasm
P38739,WSC4_YEAST,WSC4 YHL028W,0,0,0,0,0,0,0,
P38744,PHS_YEAST,YHL018W,0,0,1,0,0,0,0,mitochondrion
P38745,YHB7_YEAST,YHL017W,0,0,0,0,0,1,0,golgi_apparatus
P38746,YLF2_YEAST,YLF2 YHL014C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P38750,YHA8_YEAST,YHL008C,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P38765,YHI9_YEAST,YHI9 YHR029C,0,1,0,0,0,0,0,cytoplasm
P38767,ERC1_YEAST,ERC1 YHR032W,0,0,0,0,0,0,0,
P38771,RRF1_YEAST,RRF1 FIL1 KIM4 YHR038W,0,0,1,0,0,0,0,mitochondrion
P38774,DOG1_YEAST,DOG1 YHR044C,0,0,0,0,0,0,0,
P38776,YHK8_YEAST,YHK8 YHR048W,0,0,0,1,0,0,0,plasma_membrane
P38784,VMA22_YEAST,VMA22 YHR060W,1,0,0,0,0,0,0,nucleus
P38787,PANE_YEAST,PAN5 YHR063C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P38790,HTD2_YEAST,HTD2 RMD12 YHR067W,0,0,1,0,0,0,0,mitochondrion
P38804,SDO1L_YEAST,RTC3 YHR087W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38809,YHP7_YEAST,YHR097C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38814,SBE22_YEAST,SBE22 YHR103W,0,1,0,0,0,1,0,"cytoplasm,golgi_apparatus"
P38819,ERP5_YEAST,ERP5 YHR110W,0,0,0,0,1,1,0,"endoplasmic_reticulum,golgi_apparatus"
P38829,YHS2_YEAST,YHR122W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P38839,SPL2_YEAST,SPL2 YHR136C,0,1,0,0,0,0,0,cytoplasm
P38842,YHU0_YEAST,YHR140W,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P38848,PEX28_YEAST,PEX28 YHR150W,0,0,0,0,0,0,0,
P38849,MTC6_YEAST,MTC6 YHR151C,0,0,0,0,0,0,0,
P38852,LIN1_YEAST,LIN1 YHR156C,1,0,0,0,0,0,0,nucleus
P38854,TDA11_YEAST,TDA11 YHR159W,0,1,0,0,0,0,0,cytoplasm
P38872,ADY1_YEAST,PFS1 ADY1 YHR185C,1,0,0,0,0,0,0,nucleus
P38884,AIM18_YEAST,AIM18 FMP22 YHR198C,0,0,1,0,0,0,0,mitochondrion
P38885,AIM46_YEAST,AIM46 FMP34 YHR199C,0,0,1,0,0,0,0,mitochondrion
P38958,PT100_YEAST,PET100 YDR079W D4441,0,0,1,0,0,0,0,mitochondrion
P38969,PNT1_YEAST,PNT1 YOR266W,0,0,1,0,0,0,0,mitochondrion
P38971,ALP1_YEAST,ALP1 YNL270C N0660,0,0,0,0,1,0,0,endoplasmic_reticulum
P39005,KRE9_YEAST,KRE9 YJL174W J0504,0,0,0,0,0,0,1,vacuole
P39101,CAJ1_YEAST,CAJ1 YER048C,1,0,0,1,0,0,0,"nucleus,plasma_membrane"
P39110,CIN4_YEAST,CIN4 GTP1 UGX1 YMR138W YM9375.07,0,1,0,0,0,0,0,cytoplasm
P39523,YM11_YEAST,YMR124W YM8564.06,0,1,0,0,0,0,0,cytoplasm
P39525,CEM1_YEAST,CEM1 YER061C,0,0,1,0,0,0,0,mitochondrion
P39551,PRM9_YEAST,PRM9 YAR031W FUN58,0,0,0,1,1,0,0,"plasma_membrane,endoplasmic_reticulum"
P39567,IMDH1_YEAST,IMD1 YAR073W FUN63,0,1,0,0,0,0,0,cytoplasm
P39708,DHE5_YEAST,GDH3 YAL062W FUN51,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P39718,PEX22_YEAST,PEX22 YAL055W,0,1,0,0,0,0,0,cytoplasm
P39937,PAC2_YEAST,PAC2 YER007W,0,1,0,0,0,0,0,cytoplasm
P39944,UBP5_YEAST,UBP5 YER144C,0,0,0,0,0,0,0,
P39955,SAP1_YEAST,SAP1 YER047C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P39959,YEW0_YEAST,YER130C,1,0,0,0,0,0,0,nucleus
P39965,SYPM_YEAST,AIM10 YER087W,0,0,1,0,0,0,0,mitochondrion
P39981,AVT2_YEAST,AVT2 YEL064C,0,0,0,0,1,0,0,endoplasmic_reticulum
P39982,HHY1_YEAST,HHY1 YEL059W,0,0,0,0,0,0,0,
P39996,GTT3_YEAST,GTT3 YEL017W,0,0,0,0,0,0,0,
P40002,MIT1_YEAST,MIT1 YEL007W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P40006,IRC22_YEAST,IRC22 YEL001C,0,0,0,0,1,0,0,endoplasmic_reticulum
P40036,GIP2_YEAST,GIP2 YER054C,0,0,0,0,0,0,0,
P40037,HMF1_YEAST,HMF1 HIG1 YER057C,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
P40039,FCY21_YEAST,FCY21 FCYY YER060W,0,0,0,1,0,0,0,plasma_membrane
P40041,VHR2_YEAST,VHR2 YER064C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P40050,MRX1_YEAST,MRX1 YER077C,0,0,1,0,0,0,0,mitochondrion
P40081,MGDP1_YEAST,YER134C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P40095,YEY8_YEAST,YER158C,0,0,0,0,0,0,0,
P40100,PUG1_YEAST,PUG1 YER185W,0,0,0,1,0,0,0,plasma_membrane
P40105,YRF12_YEAST,YRF1-2 YER190W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P40155,PEX17_YEAST,PEX17 PAS9 YNL214W N1319,0,0,0,0,0,0,0,
P40156,RRG9_YEAST,RRG9 YNL213C N1323,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P40187,PIG2_YEAST,PIG2 YIL045W,0,1,0,0,0,0,0,cytoplasm
P40188,RGI2_YEAST,RGI2 YIL057C,0,1,0,0,0,0,0,cytoplasm
P40210,SIP5_YEAST,SIP5 YMR140W YM9375.09,0,1,0,0,0,0,0,cytoplasm
P40214,FDO1_YEAST,FDO1 YMR144W YM9375.13,1,0,0,0,0,0,0,nucleus
P40309,KHA1_YEAST,KHA1 YJL094C J0909,0,0,1,0,1,1,0,"mitochondrion,endoplasmic_reticulum,golgi_apparatus"
P40317,SOK1_YEAST,SOK1 YDR006C YD8119.12C,1,0,0,0,0,0,0,nucleus
P40328,TBP6_YEAST,YTA6 YPL074W LPF11C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P40342,SWM2_YEAST,SWM2 YNR004W N2033,0,0,0,0,0,0,0,
P40354,NTA1_YEAST,NTA1 YJR062C J1742,0,0,1,0,0,0,0,mitochondrion
P40355,MNN14_YEAST,MNN14 YJR061W J1736,0,0,0,0,0,0,0,
P40361,YJH0_YEAST,YJL070C HRD888 J1095,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P40434,YIR7_YEAST,YIL177C,0,1,0,0,0,0,0,cytoplasm
P40440,YIR1_YEAST,YIL171W YI9402.06A,0,0,0,1,0,0,0,plasma_membrane
P40445,YIQ6_YEAST,YIL166C,0,0,0,0,0,0,1,vacuole
P40451,AIM20_YEAST,AIM20 YIL158W,1,1,0,0,0,0,1,"nucleus,cytoplasm,vacuole"
P40463,VHS2_YEAST,VHS2 YIL135C,0,1,0,0,0,0,0,cytoplasm
P40464,FLX1_YEAST,FLX1 YIL134W,0,0,1,0,0,0,0,mitochondrion
P40483,YIK8_YEAST,YIL108W,0,1,0,0,0,0,0,cytoplasm
P40511,SPO22_YEAST,SPO22 YIL073C,1,0,0,0,0,0,0,nucleus
P40525,RL34B_YEAST,RPL34B YIL052C,0,0,0,0,0,0,0,
P40531,GVP36_YEAST,GVP36 YIL041W,0,1,0,0,0,0,0,cytoplasm
P40544,YKE4_YEAST,YKE4 YIL023C,0,0,0,0,1,0,0,endoplasmic_reticulum
P40545,HIS4_YEAST,HIS6 YIL020C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P40546,FAF1_YEAST,FAF1 YIL019W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P40561,SGN1_YEAST,SGN1 RBP29 YIR001C YIB1C,0,1,0,0,0,0,0,cytoplasm
P40570,VLD1_YEAST,VLD1 YIR014W,0,0,0,0,1,0,1,"endoplasmic_reticulum,vacuole"
P40889,YJW5_YEAST,YJL225C HRF393/HRD1054 HRF393/HRD732 J0202,0,1,0,0,0,0,0,cytoplasm
P40987,CIN1_YEAST,CIN1 YOR349W O6350,0,0,0,0,0,0,0,
P40990,MSS2_YEAST,MSS2 YDL107W D2340,0,0,0,0,0,0,0,
P42222,ERR3_YEAST,ERR3 YMR323W YM9924.15,0,1,0,0,0,0,0,cytoplasm
P42223,SBE2_YEAST,SBE2 YDR351W D9476.7,0,0,0,0,0,1,0,golgi_apparatus
P42834,MDJ2_YEAST,MDJ2 YNL328C N0315,0,0,0,0,0,0,0,
P42883,THI12_YEAST,THI12 YNL332W N0295,0,0,0,0,0,0,0,
P42933,SPG5_YEAST,SPG5 YMR191W YM9646.03,0,0,0,0,0,0,0,
P42940,ETFB_YEAST,CIR1 YGR207C G7742,0,0,1,0,0,0,0,mitochondrion
P42941,SERB_YEAST,SER2 YGR208W G7744,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P42943,TCPH_YEAST,CCT7 YJL111W J0804,0,1,0,0,0,0,0,cytoplasm
P42948,SET4_YEAST,SET4 YJL105W J0819,0,0,0,0,0,0,0,
P43548,AGP3_YEAST,AGP3 YFL055W,0,0,0,0,1,0,0,endoplasmic_reticulum
P43557,FMP32_YEAST,FMP32 YFL046W,0,0,1,0,0,0,0,mitochondrion
P43562,YFE0_YEAST,YFL040W,0,0,0,0,0,0,1,vacuole
P43570,GYP8_YEAST,GYP8 YFL027C,0,1,0,0,0,0,0,cytoplasm
P43591,YFH7_YEAST,YFH7 AIM12 YFR007W,0,1,0,0,0,0,0,cytoplasm
P43597,YFI6_YEAST,YFR016C,0,1,0,0,0,0,0,cytoplasm
P43607,RRT5_YEAST,RRT5 YFR032C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P43611,OSW7_YEAST,OSW7 YFR039C,0,0,0,0,1,0,0,endoplasmic_reticulum
P43613,ERJ5_YEAST,ERJ5 YFR041C,0,0,0,0,1,0,0,endoplasmic_reticulum
P43615,IRC6_YEAST,IRC6 YFR043C,0,0,0,0,0,0,0,
P43620,RMD8_YEAST,RMD8 YFR048W,0,1,1,0,1,0,0,"cytoplasm,mitochondrion,endoplasmic_reticulum"
P45819,SPO74_YEAST,SPO74 YGL170C G1654,0,0,0,0,0,0,0,
P45820,HUR1_YEAST,HUR1 YGL168W G1663,0,0,0,0,0,0,0,
