protein1 protein2 experimental database textmining combined_score
4932.YGR029W 4932.YKL137W 292 0 0 292
4932.YGR029W 4932.YJR051W 292 0 0 292
4932.YGR029W 4932.YEL039C 292 0 162 381
4932.YGR029W 4932.YHR005C-A 457 0 0 457
4932.YGR029W 4932.YGL122C 292 0 0 292
4932.YGR029W 4932.YLL013C 292 0 0 292
4932.YGR029W 4932.YLL009C 457 0 0 457
4932.YGR029W 4932.YKL077W 292 0 0 292
4932.YGR029W 4932.YEL020W-A 292 0 0 292
4932.YGR030C 4932.YIR015W 944 900 0 994
4932.YGR030C 4932.YMR117C 239 0 0 238
4932.YGR030C 4932.YPR137W 0 900 0 900
4932.YGR030C 4932.YAR008W 0 900 0 900
4932.YGR030C 4932.YGL122C 292 0 0 292
4932.YGR030C 4932.YLL013C 292 0 0 292
4932.YGR030C 4932.YML017W 0 540 0 540
4932.YGR030C 4932.YKR063C 0 360 0 360
4932.YGR030C 4932.YHR089C 0 720 0 720
4932.YGR030C 4932.YLR233C 457 900 0 943
4932.YGR030C 4932.YKR096W 0 540 0 540
4932.YGR030C 4932.YOR310C 0 900 0 900
4932.YGR030C 4932.YEL026W 0 900 0 900
4932.YGR030C 4932.YDR378C 0 720 0 720
4932.YGR030C 4932.YNL147W 0 720 0 720
4932.YGR030C 4932.YHR072W-A 0 720 0 720
4932.YGR030C 4932.YLR175W 0 720 0 720
4932.YGR030C 4932.YLR145W 944 900 0 994
4932.YGR030C 4932.YBL026W 0 720 0 720
4932.YGR030C 4932.YIL151C 0 540 0 540
4932.YGR030C 4932.YIL009C-A 0 900 556 953
4932.YGR030C 4932.YDR478W 944 900 0 994
4932.YGR030C 4932.YLR318W 292 900 0 926
4932.YGR030C 4932.YMR265C 0 540 0 540
4932.YGR030C 4932.YAL033W 944 900 178 995
4932.YGR030C 4932.YJR002W 0 360 0 360
4932.YGR030C 4932.YOR159C 292 0 0 292
4932.YGR030C 4932.YNL221C 972 900 749 999
4932.YGR030C 4932.YER127W 0 900 0 900
4932.YGR030C 4932.YMR059W 0 900 0 900
4932.YGR030C 4932.YPR144C 292 0 0 292
4932.YGR030C 4932.YML091C 0 900 0 900
4932.YGR030C 4932.YLR197W 0 900 0 900
4932.YGR030C 4932.YER165W 164 0 0 163
4932.YGR030C 4932.YHR052W 0 540 0 540
4932.YGR030C 4932.YHR062C 972 900 356 998
4932.YGR030C 4932.YLR438C-A 0 720 0 720
4932.YGR030C 4932.YNL124W 0 540 0 540
4932.YGR030C 4932.YPL083C 0 900 0 900
4932.YGR030C 4932.YLR105C 0 900 0 900
4932.YGR030C 4932.YDL208W 0 720 0 720
4932.YGR030C 4932.YER146W 0 720 0 720
4932.YGR030C 4932.YBR257W 944 900 0 994
4932.YGR030C 4932.YDL014W 0 900 0 900
4932.YGR030C 4932.YBL018C 930 900 390 995
4932.YGR030C 4932.YNL282W 800 900 0 979
4932.YGR030C 4932.YER112W 0 720 0 720
4932.YGR030C 4932.YBR167C 972 900 610 998
4932.YGR031W 4932.YIL107C 421 0 0 420
4932.YGR031W 4932.YOL086C 216 0 0 216
4932.YGR031W 4932.YJR121W 156 0 0 155
4932.YGR031W 4932.YJR089W 421 0 0 420
4932.YGR031W 4932.YNL255C 292 0 0 292
4932.YGR031W 4932.YBR039W 156 0 0 155
4932.YGR031W 4932.YGL076C 226 0 0 225
4932.YGR031W 4932.YKL134C 292 0 0 292
4932.YGR031W 4932.YGR214W 228 0 0 227
4932.YGR031W 4932.YDR298C 156 0 0 155
4932.YGR031W 4932.YBL099W 156 0 0 155
4932.YGR032W 4932.YKL203C 236 0 0 236
4932.YGR032W 4932.YJR066W 236 0 0 236
4932.YGR032W 4932.YDR225W 292 0 0 292
4932.YGR032W 4932.YLR182W 292 0 0 292
4932.YGR032W 4932.YAR018C 421 0 0 420
4932.YGR032W 4932.YIL137C 292 0 0 292
4932.YGR032W 4932.YMR124W 230 0 0 229
4932.YGR032W 4932.YHR158C 465 0 0 465
4932.YGR032W 4932.YLL039C 292 0 0 292
4932.YGR032W 4932.YPR054W 292 0 0 292
4932.YGR032W 4932.YDR328C 190 0 0 190
4932.YGR032W 4932.YNL298W 325 0 0 325
4932.YGR032W 4932.YLR342W 0 900 820 981
4932.YGR032W 4932.YNL255C 292 0 0 292
4932.YGR032W 4932.YDL156W 292 0 0 292
4932.YGR032W 4932.YOR242C 292 0 0 292
4932.YGR032W 4932.YDL230W 421 0 0 420
4932.YGR032W 4932.YKR095W 292 0 0 292
4932.YGR032W 4932.YDR443C 292 0 0 292
4932.YGR032W 4932.YBR245C 292 0 0 292
4932.YGR032W 4932.YOR091W 292 0 0 292
4932.YGR032W 4932.YMR306W 0 900 556 953
4932.YGR032W 4932.YFR004W 292 0 0 292
4932.YGR032W 4932.YBL003C 292 0 0 292
4932.YGR032W 4932.YDR457W 292 0 0 292
4932.YGR032W 4932.YGL126W 230 0 0 229
4932.YGR032W 4932.YJL080C 292 0 0 292
4932.YGR032W 4932.YOR359W 292 0 0 292
4932.YGR032W 4932.YBR010W 292 0 0 292
4932.YGR032W 4932.YNL161W 421 0 0 420
4932.YGR032W 4932.YHR030C 457 0 0 457
4932.YGR032W 4932.YPL063W 206 0 0 206
4932.YGR032W 4932.YER111C 292 0 0 292
4932.YGR032W 4932.YIL021W 292 0 0 292
4932.YGR032W 4932.YBR279W 292 0 0 292
4932.YGR032W 4932.YPR165W 292 900 846 988
4932.YGR032W 4932.YOR198C 292 0 0 292
4932.YGR032W 4932.YIL043C 421 0 0 420
4932.YGR033C 4932.YKR016W 292 0 0 292
4932.YGR033C 4932.YDL217C 362 0 0 362
4932.YGR033C 4932.YML054C 292 500 0 630
4932.YGR033C 4932.Q0250 292 0 0 292
4932.YGR033C 4932.YNL052W 0 500 0 499
4932.YGR033C 4932.YKR065C 0 900 342 931
4932.YGR033C 4932.YJR045C 0 900 0 900
4932.YGR033C 4932.YLR218C 372 0 0 372
4932.YGR033C 4932.YNL255C 292 0 0 292
4932.YGR033C 4932.YJL104W 457 900 274 957
4932.YGR033C 4932.YGL018C 0 500 0 499
4932.YGR033C 4932.YHR004C 0 0 215 215
4932.YGR033C 4932.YNL328C 0 720 175 759
4932.YGR033C 4932.YDL174C 0 500 0 499
4932.YGR033C 4932.YJL143W 570 900 899 995
4932.YGR033C 4932.YOR232W 0 900 0 900
4932.YGR033C 4932.YNL121C 0 0 535 534
4932.YGR033C 4932.YDR231C 292 0 0 292
4932.YGR033C 4932.YLL010C 0 0 215 215
4932.YGR033C 4932.YBL045C 655 0 0 655
4932.YGR033C 4932.YJL166W 292 0 0 292
4932.YGR033C 4932.YBL038W 162 0 0 161
4932.YGR033C 4932.YLR019W 0 0 215 215
4932.YGR033C 4932.YOR065W 292 0 0 292
4932.YGR033C 4932.YEL024W 292 0 0 292
4932.YGR033C 4932.YIL022W 457 900 573 974
4932.YGR033C 4932.YGL178W 313 0 0 313
4932.YGR033C 4932.YNR041C 0 500 0 499
4932.YGR033C 4932.YER141W 0 0 263 263
4932.YGR033C 4932.YLR259C 0 500 0 499
4932.YGR033C 4932.YPL098C 457 720 639 940
4932.YGR033C 4932.YGL187C 292 500 0 630
4932.YGR033C 4932.YMR277W 0 0 215 215
4932.YGR033C 4932.YNR020C 292 0 0 292
4932.YGR033C 4932.YPL063W 549 900 878 994
4932.YGR033C 4932.YLR008C 457 900 328 960
4932.YGR033C 4932.YNR017W 557 800 532 955
4932.YGR033C 4932.YJL003W 0 0 330 330
4932.YGR033C 4932.YMR203W 457 0 0 457
4932.YGR033C 4932.YCL037C 292 0 0 292
4932.YGR033C 4932.YOL100W 195 0 0 195
4932.YGR033C 4932.YDL120W 0 500 0 499
4932.YGR033C 4932.YHR117W 0 0 306 306
4932.YGR033C 4932.YJR121W 0 500 0 499
4932.YGR033C 4932.YNL131W 457 0 763 866
4932.YGR033C 4932.YJL054W 0 500 0 499
4932.YGR033C 4932.Q0045 292 0 0 292
4932.YGR033C 4932.YOR329C 0 0 207 207
4932.YGR033C 4932.Q0130 0 500 0 499
4932.YGR033C 4932.YBR122C 287 0 0 286
4932.YGR033C 4932.YKL195W 292 0 0 292
4932.YGR034W 4932.YOL066C 163 0 0 163
4932.YGR034W 4932.YGL178W 292 0 0 292
4932.YGR034W 4932.YPR086W 360 0 0 360
4932.YGR034W 4932.YGL123W 922 0 179 933
4932.YGR034W 4932.YPR025C 360 0 0 360
4932.YGR034W 4932.YOR052C 207 0 0 207
4932.YGR034W 4932.YCL037C 292 0 0 292
4932.YGR034W 4932.YGL245W 207 0 0 207
4932.YGR034W 4932.YDR190C 292 0 0 292
4932.YGR034W 4932.YCR071C 510 0 0 510
4932.YGR034W 4932.YDR025W 874 0 0 874
4932.YGR034W 4932.YDL081C 208 0 0 208
4932.YGR034W 4932.YNL096C 397 0 0 396
4932.YGR034W 4932.YNL301C 874 0 0 874
4932.YGR034W 4932.YPR110C 179 0 0 179
4932.YGR034W 4932.YPL079W 397 0 206 500
4932.YGR034W 4932.YKL204W 321 0 0 321
4932.YGR034W 4932.YDR237W 208 0 43 209
4932.YGR034W 4932.YOR293W 874 0 0 874
4932.YGR034W 4932.YMR229C 504 0 0 504
4932.YGR034W 4932.YLR167W 625 0 0 625
4932.YGR034W 4932.YDR418W 397 0 0 396
4932.YGR034W 4932.YML105C 379 0 0 379
4932.YGR034W 4932.YLR344W 457 900 0 943
4932.YGR034W 4932.YGR169C 163 0 0 163
4932.YGR034W 4932.YJR074W 292 0 0 292
4932.YGR034W 4932.YKR081C 457 0 0 457
4932.YGR034W 4932.YIL099W 208 0 0 208
4932.YGR034W 4932.YNL178W 922 0 0 921
4932.YGR034W 4932.YMR290C 373 0 0 373
4932.YGR034W 4932.YDL133C-A 800 0 0 800
4932.YGR034W 4932.YHL015W 922 0 69 924
4932.YGR034W 4932.YMR128W 163 0 0 163
4932.YGR034W 4932.YMR230W 397 0 0 396
4932.YGR034W 4932.YPR016C 624 0 0 624
4932.YGR034W 4932.YDL191W 874 0 304 908
4932.YGR034W 4932.YNR036C 208 0 0 208
4932.YGR034W 4932.YLR325C 625 0 0 625
4932.YGR034W 4932.YKL172W 164 0 0 163
4932.YGR034W 4932.YLR069C 169 0 0 169
4932.YGR034W 4932.YOL127W 922 0 336 945
4932.YGR034W 4932.YBR268W 208 0 0 208
4932.YGR034W 4932.YJL102W 169 0 0 169
4932.YGR034W 4932.YEL034W 389 0 0 388
4932.YGR034W 4932.YNL177C 208 0 0 208
4932.YGR034W 4932.YLR333C 400 0 0 400
4932.YGR034W 4932.YDR130C 292 0 0 292
4932.YGR034W 4932.YIL133C 874 0 0 873
4932.YGR034W 4932.YJL136C 922 0 0 922
4932.YGR034W 4932.YER056C-A 400 0 0 400
4932.YGR034W 4932.YKL156W 874 0 0 874
4932.YGR034W 4932.YMR023C 418 0 0 418
4932.YGR034W 4932.YBR101C 207 0 0 207
4932.YGR034W 4932.YMR286W 208 0 0 208
4932.YGR034W 4932.YER002W 208 0 0 208
4932.YGR034W 4932.YHR141C 835 0 0 834
4932.YGR034W 4932.YGL147C 397 0 0 396
4932.YGR034W 4932.YDR333C 292 0 0 292
4932.YGR034W 4932.YEL037C 162 0 0 161
4932.YGR034W 4932.YMR121C 874 0 0 874
4932.YGR034W 4932.YLR281C 355 0 0 355
4932.YGR034W 4932.YOL040C 922 0 0 921
4932.YGR034W 4932.YOR133W 873 0 0 872
4932.YGR034W 4932.YFR032C-A 922 0 0 921
4932.YGR034W 4932.YHR147C 208 0 0 208
4932.YGR034W 4932.YMR242C 874 0 89 880
4932.YGR034W 4932.YDR336W 418 0 0 418
4932.YGR034W 4932.YGR130C 158 0 0 157
4932.YGR034W 4932.YML063W 874 0 175 891
4932.YGR034W 4932.YDR382W 209 0 0 209
4932.YGR034W 4932.YHR193C 198 0 44 200
4932.YGR034W 4932.YKL167C 208 0 0 208
4932.YGR034W 4932.YCL059C 163 0 0 163
4932.YGR034W 4932.YDL112W 209 0 0 209
4932.YGR034W 4932.YFL034C-A 397 0 0 396
4932.YGR034W 4932.YDR292C 507 0 0 507
4932.YGR034W 4932.YDR347W 163 0 0 163
4932.YGR034W 4932.YDR462W 208 0 0 208
4932.YGR034W 4932.YLR075W 922 0 0 921
4932.YGR034W 4932.YGR103W 151 0 0 150
4932.YGR034W 4932.YER025W 401 0 0 400
4932.YGR034W 4932.YDL130W 208 0 0 208
4932.YGR034W 4932.YBR084C-A 874 0 0 874
4932.YGR034W 4932.YOR347C 208 0 0 208
4932.YGR034W 4932.YPL226W 825 0 0 825
4932.YGR034W 4932.YBL039C 153 0 0 152
4932.YGR034W 4932.YNL005C 632 0 0 632
4932.YGR034W 4932.YGL103W 922 0 0 921
4932.YGR034W 4932.YLR340W 922 0 0 921
4932.YGR034W 4932.YBL085W 162 0 0 161
4932.YGR034W 4932.YNL163C 169 0 0 169
4932.YGR034W 4932.YLR441C 397 0 175 481
4932.YGR034W 4932.YJR094W-A 874 0 0 874
4932.YGR034W 4932.YDL136W 874 0 304 908
4932.YGR034W 4932.YNL067W 874 0 0 874
4932.YGR034W 4932.YHR010W 874 0 204 895
4932.YGR034W 4932.YGL111W 151 0 0 150
4932.YGR034W 4932.YLR289W 515 0 0 515
4932.YGR034W 4932.YMR158W 208 0 204 342
4932.YGR034W 4932.YDL092W 208 0 0 208
4932.YGR034W 4932.YGL022W 504 0 0 504
4932.YGR034W 4932.YPR166C 208 0 0 208
4932.YGR034W 4932.YHR170W 182 0 0 181
4932.YGR034W 4932.YLR378C 405 0 0 405
4932.YGR034W 4932.YML048W 397 0 0 396
4932.YGR034W 4932.YLR448W 397 0 125 449
4932.YGR034W 4932.YLR179C 159 0 0 158
4932.YGR034W 4932.YOR312C 874 0 89 880
4932.YGR034W 4932.YMR247C 361 0 0 361
4932.YGR034W 4932.YML073C 397 0 125 449
4932.YGR034W 4932.YLR061W 874 0 0 874
4932.YGR034W 4932.YLR048W 874 0 0 874
4932.YGR034W 4932.YNL002C 512 0 203 594
4932.YGR034W 4932.YMR276W 162 0 0 161
4932.YGR034W 4932.YNL255C 457 0 0 457
4932.YGR034W 4932.YLR244C 159 0 0 158
4932.YGR034W 4932.YCR046C 632 0 0 632
4932.YGR034W 4932.YPL009C 207 0 0 207
4932.YGR034W 4932.YGR118W 874 0 0 874
4932.YGR034W 4932.YDR138W 323 0 0 323
4932.YGR034W 4932.YBR283C 377 0 0 377
4932.YGR034W 4932.YPL037C 176 0 0 175
4932.YGR034W 4932.YBL038W 207 0 0 207
4932.YGR034W 4932.YGR085C 874 0 53 875
4932.YGR034W 4932.YPL235W 292 0 0 292
4932.YGR034W 4932.YMR097C 207 0 0 207
4932.YGR034W 4932.YPR132W 874 0 0 874
4932.YGR034W 4932.YCR031C 874 0 0 874
4932.YGR034W 4932.YGL076C 400 0 203 501
4932.YGR034W 4932.YJR123W 921 0 0 920
4932.YGR034W 4932.YAL035W 362 0 0 362
4932.YGR034W 4932.YHL004W 208 0 0 208
4932.YGR034W 4932.YDR337W 397 0 75 418
4932.YGR034W 4932.YKL006W 397 0 125 449
4932.YGR034W 4932.YPR088C 631 0 0 631
4932.YGR034W 4932.YBR031W 873 0 0 872
4932.YGR034W 4932.YMR173W 158 0 0 157
4932.YGR034W 4932.YDR322W 159 0 0 158
4932.YGR034W 4932.YDR086C 401 0 0 400
4932.YGR034W 4932.YDL036C 163 0 0 163
4932.YGR034W 4932.YEL050C 208 0 204 342
4932.YGR034W 4932.YKL009W 397 0 0 396
4932.YGR034W 4932.YLR185W 397 0 152 466
4932.YGR034W 4932.YDR447C 874 0 0 874
4932.YGR034W 4932.YNR037C 156 0 0 155
4932.YGR034W 4932.YPL118W 164 0 0 163
4932.YGR034W 4932.YPL183W-A 632 0 0 632
4932.YGR034W 4932.YIR032C 207 0 0 207
4932.YGR034W 4932.YBR048W 874 0 0 874
4932.YGR034W 4932.YML093W 389 0 0 388
4932.YGR034W 4932.YML025C 187 0 0 187
4932.YGR034W 4932.YGR148C 874 0 0 874
4932.YGR034W 4932.YHR148W 207 0 0 207
4932.YGR034W 4932.YBR282W 501 0 0 501
4932.YGR034W 4932.YOL039W 209 0 0 209
4932.YGR034W 4932.YNL069C 395 0 0 394
4932.YGR034W 4932.YHR021C 874 0 0 874
4932.YGR034W 4932.YDR061W 170 0 0 169
4932.YGR034W 4932.YBR185C 176 0 0 175
4932.YGR034W 4932.YDL075W 874 0 0 874
4932.YGR034W 4932.YKL122C 392 0 0 392
4932.YGR034W 4932.YDR115W 208 0 0 208
4932.YGR034W 4932.YOR096W 874 0 0 874
4932.YGR034W 4932.YOL120C 874 0 0 874
4932.YGR034W 4932.YBR061C 161 0 0 161
4932.YGR034W 4932.YHL001W 874 0 125 885
4932.YGR034W 4932.YDL083C 874 0 0 874
4932.YGR034W 4932.YDR064W 922 0 83 925
4932.YGR034W 4932.YNR021W 167 0 0 167
4932.YGR034W 4932.YOR286W 186 0 0 186
4932.YGR034W 4932.YOR201C 209 0 0 209
4932.YGR034W 4932.YGL039W 164 0 0 163
4932.YGR034W 4932.YER087C-B 208 0 0 208
4932.YGR034W 4932.YGL157W 164 0 0 163
4932.YGR034W 4932.YHR197W 292 0 0 292
4932.YGR034W 4932.YNL252C 624 0 0 624
4932.YGR034W 4932.YPL090C 874 0 244 900
4932.YGR034W 4932.YBR191W 874 0 206 895
4932.YGR034W 4932.YAL025C 182 0 0 181
4932.YGR034W 4932.YOR167C 874 0 0 874
4932.YGR034W 4932.YNL284C 397 0 0 396
4932.YGR034W 4932.YBL027W 874 0 0 874
4932.YGR034W 4932.YER038C 176 0 0 175
4932.YGR034W 4932.YPR102C 874 0 53 875
4932.YGR034W 4932.YKL192C 516 0 0 516
4932.YGR034W 4932.YBR189W 874 0 0 874
4932.YGR034W 4932.YLR178C 159 0 0 158
4932.YGR034W 4932.YLR009W 569 0 0 569
4932.YGR034W 4932.YPL249C-A 874 0 0 874
4932.YGR034W 4932.YER036C 170 0 0 169
4932.YGR034W 4932.YGL122C 292 0 0 292
4932.YGR034W 4932.YOR298C-A 155 0 0 154
4932.YGR034W 4932.YFR031C-A 874 0 204 895
4932.YGR034W 4932.YLR150W 515 0 0 515
4932.YGR034W 4932.YML009C 632 0 0 632
4932.YGR034W 4932.YJL191W 874 0 0 874
4932.YGR034W 4932.YOR369C 922 0 0 921
4932.YGR034W 4932.YCR003W 632 0 400 769
4932.YGR034W 4932.YNL026W 292 0 0 292
4932.YGR034W 4932.YOR285W 186 0 0 186
4932.YGR034W 4932.YBL072C 874 0 0 874
4932.YGR034W 4932.YER131W 874 0 0 874
4932.YGR034W 4932.YMR179W 163 0 0 163
4932.YGR034W 4932.YNL185C 208 0 0 208
4932.YGR034W 4932.YPL210C 209 0 0 209
4932.YGR034W 4932.YDL184C 800 0 0 800
4932.YGR034W 4932.YOL031C 207 0 0 207
4932.YGR034W 4932.YDR051C 158 0 0 157
4932.YGR034W 4932.YDR175C 208 0 0 208
4932.YGR034W 4932.YMR188C 208 0 0 208
4932.YGR034W 4932.YBR222C 202 0 0 202
4932.YGR034W 4932.YJL197W 166 0 0 165
4932.YGR034W 4932.YGL001C 163 0 0 163
4932.YGR034W 4932.YOR276W 292 0 0 292
4932.YGR034W 4932.YDR087C 175 0 0 175
4932.YGR034W 4932.YKL173W 169 0 0 169
4932.YGR034W 4932.YGL143C 355 0 0 355
4932.YGR034W 4932.YER126C 623 0 0 623
4932.YGR034W 4932.YPL143W 874 0 0 874
4932.YGR034W 4932.YBL028C 152 0 0 151
4932.YGR034W 4932.YOL023W 362 0 0 362
4932.YGR034W 4932.YMR239C 173 0 0 173
4932.YGR034W 4932.YJL190C 874 0 204 895
4932.YGR034W 4932.YLR439W 632 0 0 632
4932.YGR034W 4932.YER114C 162 0 0 161
4932.YGR034W 4932.YGR214W 397 0 0 396
4932.YGR034W 4932.YMR116C 619 0 85 636
4932.YGR034W 4932.YNL007C 349 0 0 348
4932.YGR034W 4932.YER050C 510 0 0 510
4932.YGR034W 4932.YDR450W 874 0 0 874
4932.YGR034W 4932.YER006W 207 0 0 207
4932.YGR034W 4932.YPL081W 397 0 0 396
4932.YGR034W 4932.YMR142C 400 0 0 400
4932.YGR034W 4932.YNL186W 166 0 0 165
4932.YGR034W 4932.YMR143W 874 0 0 874
4932.YGR034W 4932.YBL091C 159 0 0 158
4932.YGR034W 4932.YDR520C 159 0 0 158
4932.YGR034W 4932.YJR113C 389 0 0 388
4932.YGR034W 4932.YLR249W 825 0 0 825
4932.YGR034W 4932.YOL121C 874 0 80 879
4932.YGR034W 4932.YJL109C 163 0 0 163
4932.YGR034W 4932.YDR116C 208 0 0 208
4932.YGR034W 4932.YKL154W 170 0 0 169
4932.YGR034W 4932.YJR103W 153 0 0 152
4932.YGR034W 4932.YNL110C 568 0 0 567
4932.YGR034W 4932.YMR049C 151 0 0 150
4932.YGR034W 4932.YER074W 875 0 268 904
4932.YGR034W 4932.YMR193W 632 0 0 632
4932.YGR034W 4932.YLR406C 397 0 0 396
4932.YGR034W 4932.YNL209W 160 0 0 160
4932.YGR034W 4932.YHR088W 414 0 0 414
4932.YGR034W 4932.YLR002C 163 0 0 163
4932.YGR034W 4932.YLL013C 292 0 0 292
4932.YGR034W 4932.YLR264W 874 0 0 874
4932.YGR034W 4932.YPL220W 875 0 0 874
4932.YGR034W 4932.YJR149W 163 0 0 163
4932.YGR034W 4932.YPR100W 632 0 0 632
4932.YGR034W 4932.YLR287C-A 875 0 0 874
4932.YGR034W 4932.YDR041W 397 0 54 405
4932.YGR034W 4932.YJR153W 158 0 0 157
4932.YGR034W 4932.YPL198W 875 0 203 896
4932.YGR034W 4932.YJL003W 207 0 0 207
4932.YGR034W 4932.YMR219W 207 0 0 207
4932.YGR034W 4932.YOR187W 632 0 0 632
4932.YGR034W 4932.YGL136C 161 0 0 161
4932.YGR034W 4932.YML024W 874 0 0 874
4932.YGR034W 4932.YNL061W 163 0 0 163
4932.YGR034W 4932.YHR008C 163 0 0 163
4932.YGR034W 4932.YLL039C 413 0 0 412
4932.YGR034W 4932.YDL208W 187 0 0 187
4932.YGR034W 4932.YOR272W 151 0 0 150
4932.YGR034W 4932.YDR060W 241 0 0 240
4932.YGR034W 4932.YBL087C 874 0 204 895
4932.YGR034W 4932.YKL180W 397 0 343 586
4932.YGR034W 4932.YJL002C 156 0 0 155
4932.YGR034W 4932.YDL061C 397 0 0 396
4932.YGR034W 4932.YGR027C 875 0 0 874
4932.YGR034W 4932.YOL111C 162 0 0 161
4932.YGR034W 4932.YDL082W 875 0 0 874
4932.YGR034W 4932.YBR251W 397 0 112 441
4932.YGR034W 4932.YDR139C 413 0 0 412
4932.YGR034W 4932.YJL063C 632 0 0 632
4932.YGR034W 4932.YMR024W 173 0 0 173
4932.YGR034W 4932.YHR203C 875 0 82 880
4932.YGR034W 4932.YER019C-A 208 0 0 208
4932.YGR034W 4932.YDR500C 874 0 152 888
4932.YGR034W 4932.YPL243W 452 0 0 452
4932.YGR034W 4932.YDR510W 230 0 0 229
4932.YGR034W 4932.YGL031C 874 0 0 874
4932.YGR034W 4932.YLL045C 874 0 0 874
4932.YGR034W 4932.YKL003C 632 0 0 632
4932.YGR034W 4932.YJL025W 207 0 0 207
4932.YGR034W 4932.YNL162W 835 0 0 834
4932.YGR034W 4932.YDR252W 176 0 0 175
4932.YGR034W 4932.YNL306W 208 0 0 208
4932.YGR034W 4932.YOR234C 397 0 0 396
4932.YGR034W 4932.YGR252W 0 0 311 311
4932.YGR034W 4932.YLR367W 397 0 204 499
4932.YGR034W 4932.YOR182C 875 0 0 874
4932.YGR034W 4932.YCR057C 237 0 0 237
4932.YGR034W 4932.YOR168W 207 0 0 207
4932.YGR034W 4932.YNR053C 207 0 0 207
4932.YGR034W 4932.YJR075W 202 0 0 202
4932.YGR034W 4932.YDR012W 873 0 0 872
4932.YGR034W 4932.YHR038W 632 0 0 632
4932.YGR034W 4932.YPL211W 152 0 0 151
4932.YGR034W 4932.YEL054C 397 0 0 396
4932.YGR034W 4932.YHL030W 292 0 0 292
4932.YGR034W 4932.YLR165C 163 0 0 163
4932.YGR034W 4932.YHR200W 292 0 0 292
4932.YGR034W 4932.YIL148W 872 0 0 871
4932.YGR034W 4932.YDR385W 873 0 0 872
4932.YGR034W 4932.YFR009W 170 0 0 169
4932.YGR034W 4932.YEL026W 187 0 0 187
4932.YGR034W 4932.YJL177W 874 0 343 913
4932.YGR034W 4932.YDL160C 373 0 0 372
4932.YGR034W 4932.YDR457W 292 0 0 292
4932.YGR034W 4932.YGL129C 629 0 0 629
4932.YGR034W 4932.YDR515W 292 0 0 292
4932.YGR034W 4932.YGL189C 874 0 0 874
4932.YGR034W 4932.YPR187W 156 0 0 155
4932.YGR034W 4932.YOL033W 207 0 0 207
4932.YGR034W 4932.YIL021W 179 0 0 179
4932.YGR034W 4932.YDL229W 170 0 0 170
4932.YGR034W 4932.YOR198C 292 0 0 292
4932.YGR034W 4932.YKR094C 872 0 0 871
4932.YGR034W 4932.YDL202W 209 0 0 209
4932.YGR034W 4932.YOR093C 202 0 0 202
4932.YGR034W 4932.YER102W 874 0 0 874
4932.YGR034W 4932.YCL054W 163 0 0 163
4932.YGR034W 4932.YJR145C 875 0 82 880
4932.YGR034W 4932.YHR052W 163 0 0 163
4932.YGR034W 4932.YOL114C 323 0 0 323
4932.YGR034W 4932.YIL018W 874 0 204 895
4932.YGR034W 4932.YOR150W 208 0 0 208
4932.YGR034W 4932.YIL031W 292 0 0 292
4932.YGR034W 4932.YBR146W 632 0 0 632
4932.YGR034W 4932.YLL056C 164 0 0 163
4932.YGR034W 4932.YDR471W 397 0 204 499
4932.YGR034W 4932.YML103C 202 0 0 202
4932.YGR034W 4932.YNL137C 208 0 0 208
4932.YGR034W 4932.YKL067W 208 0 0 208
4932.YGR034W 4932.YER117W 874 0 204 895
4932.YGR034W 4932.YMR194W 397 0 0 396
4932.YGR034W 4932.YGL068W 632 0 0 632
4932.YGR034W 4932.YKR057W 808 0 0 807
4932.YGR034W 4932.YBR247C 389 0 0 388
4932.YGR034W 4932.YOL151W 164 0 0 163
4932.YGR034W 4932.YIL052C 875 0 0 874
4932.YGR034W 4932.YHL033C 397 0 0 396
4932.YGR034W 4932.YJL189W 922 0 0 922
4932.YGR034W 4932.YLR388W 397 0 0 396
4932.YGR034W 4932.YDR405W 502 0 0 502
4932.YGR034W 4932.YDR541C 164 0 0 163
4932.YGR034W 4932.YPL013C 632 0 0 632
4932.YGR034W 4932.YOL077C 163 0 0 163
4932.YGR034W 4932.YPR043W 874 0 0 874
4932.YGR034W 4932.YNL302C 397 0 80 421
4932.YGR034W 4932.YOR063W 922 0 0 921
4932.YGR034W 4932.YBR181C 874 0 244 900
4932.YGR034W 4932.YPL131W 922 0 218 936
4932.YGR034W 4932.YOR243C 418 0 0 418
4932.YGR034W 4932.YDR101C 735 0 0 735
4932.YGR034W 4932.YGR220C 397 0 0 396
4932.YGR034W 4932.YNL014W 825 0 0 825
4932.YGR034W 4932.YLR022C 156 0 0 155
4932.YGR034W 4932.YKL170W 208 0 204 342
4932.YGR034W 4932.YLR029C 874 0 0 874
4932.YGR034W 4932.YHR168W 381 0 0 381
4932.YGR034W 4932.YDR412W 292 0 0 292
4932.YGR034W 4932.YPL146C 734 0 0 734
4932.YGR034W 4932.YML026C 874 0 0 874
4932.YGR034W 4932.YIL069C 875 0 268 904
4932.YGR034W 4932.YOR206W 163 0 0 163
4932.YGR034W 4932.YJR101W 163 0 0 163
4932.YGR034W 4932.YJR047C 389 0 0 388
4932.YGR034W 4932.YNL081C 208 0 0 208
4932.YGR034W 4932.YBR109C 292 0 0 292
4932.YGR034W 4932.YGL135W 875 0 0 874
4932.YGR034W 4932.YAL038W 208 0 0 208
